ticker,report_date,report_type,company_name,source_url
HTWS,2026-07-30,INTERIM,Helios Towers PLC,https://quartr.com/companies/helios-towers-plc_14182?utm_source=api&utm_medium=25
OCI,2026-07-30,TRADING_STMT,Oakley Capital Investments Ltd.,https://quartr.com/companies/oakley-capital-investments-ltd_15106?utm_source=api&utm_medium=25
IMI,2026-07-31,QUARTERLY,IMI PLC,https://quartr.com/companies/imi-plc_12461?utm_source=api&utm_medium=25
MTRO,2026-07-31,INTERIM,Metro Bank Holdings PLC,https://quartr.com/companies/metro-bank-holdings-plc_12592?utm_source=api&utm_medium=25
ALW,2026-07-31,INTERIM,Alliance Witan PLC,https://quartr.com/companies/alliance-witan-plc_20832?utm_source=api&utm_medium=25
TW,2026-07-31,QUARTERLY,Taylor Wimpey PLC,https://quartr.com/companies/taylor-wimpey-plc_10872?utm_source=api&utm_medium=25
FCIT,2026-07-31,INTERIM,F&C Investment Trust PLC,https://quartr.com/companies/fc-investment-trust-plc_20831?utm_source=api&utm_medium=25
PRO,2026-07-31,PRELIM,ProService Building Services Marketplace PLC,https://quartr.com/companies/proservice-building-services-marketplace-plc_20551?utm_source=api&utm_medium=25
DATA,2026-07-31,INTERIM,GlobalData PLC,https://quartr.com/companies/globaldata-plc_17368?utm_source=api&utm_medium=25
MRO,2026-07-31,INTERIM,Melrose Industries PLC,https://quartr.com/companies/melrose-industries-plc_12442?utm_source=api&utm_medium=25
IAG,2026-07-31,QUARTERLY,International Airlines Group,https://quartr.com/companies/international-consolidated-airlines-group-sa_11405?utm_source=api&utm_medium=25
ITRK,2026-07-31,INTERIM,Intertek Group PLC,https://quartr.com/companies/intertek-group-plc_12438?utm_source=api&utm_medium=25
RHIM,2026-07-31,QUARTERLY,RHI-Magnesita N.V.,https://quartr.com/companies/rhi-magnesita-nv_14170?utm_source=api&utm_medium=25
FXPO,2026-07-31,INTERIM,Ferrexpo PLC,https://quartr.com/companies/ferrexpo-plc_12538?utm_source=api&utm_medium=25
NWG,2026-07-31,QUARTERLY,NatWest Group PLC,https://quartr.com/companies/natwest-group-plc_11022?utm_source=api&utm_medium=25
ITV,2026-07-31,QUARTERLY,ITV PLC,https://quartr.com/companies/itv-plc_11971?utm_source=api&utm_medium=25
WINE,2026-08-03,PRELIM,Naked Wines PLC,https://quartr.com/companies/naked-wines-plc_10321?utm_source=api&utm_medium=25
CKN,2026-08-03,INTERIM,Clarkson PLC,https://quartr.com/companies/clarkson-plc_14106?utm_source=api&utm_medium=25
CTEC,2026-08-04,INTERIM,ConvaTec Group PLC,https://quartr.com/companies/convatec-group-plc_13487?utm_source=api&utm_medium=25
BP,2026-08-04,QUARTERLY,BP PLC,https://quartr.com/companies/bp-plc_4359?utm_source=api&utm_medium=25
PIN,2026-08-04,PRELIM,Pantheon International PLC,https://quartr.com/companies/pantheon-international-plc_15105?utm_source=api&utm_medium=25
HSBA,2026-08-04,QUARTERLY,HSBC Holdings PLC,https://quartr.com/companies/hsbc-holdings-plc_3821?utm_source=api&utm_medium=25
SN,2026-08-04,QUARTERLY,Smith & Nephew PLC,https://quartr.com/companies/smith-nephew-plc_4208?utm_source=api&utm_medium=25
TPK,2026-08-04,INTERIM,Travis Perkins PLC,https://quartr.com/companies/travis-perkins-plc_13434?utm_source=api&utm_medium=25
FRES,2026-08-04,INTERIM,Fresnillo PLC,https://quartr.com/companies/fresnillo-plc_6485?utm_source=api&utm_medium=25
ROR,2026-08-04,INTERIM,Rotork PLC,https://quartr.com/companies/rotork-plc_13561?utm_source=api&utm_medium=25
CPI,2026-08-04,INTERIM,Capita PLC,https://quartr.com/companies/capita-plc_14211?utm_source=api&utm_medium=25
DOM,2026-08-04,INTERIM,Domino's Pizza Group PLC,https://quartr.com/companies/dominos-pizza-group-plc_14235?utm_source=api&utm_medium=25
SHI,2026-08-04,INTERIM,SIG PLC,https://quartr.com/companies/sig-plc_14152?utm_source=api&utm_medium=25
GLEN,2026-08-05,INTERIM,Glencore PLC,https://quartr.com/companies/glencore-plc_4001?utm_source=api&utm_medium=25
NXT,2026-08-05,TRADING_STMT,Next PLC,https://quartr.com/companies/next-plc_4446?utm_source=api&utm_medium=25
LGEN,2026-08-05,INTERIM,Legal & General Group PLC,https://quartr.com/companies/legal-general-group-plc_12036?utm_source=api&utm_medium=25
CCH,2026-08-05,QUARTERLY,Coca-Cola HBC AG,https://quartr.com/companies/coca-cola-hbc-ag_12038?utm_source=api&utm_medium=25
FOUR,2026-08-05,INTERIM,4Imprint Group PLC,https://quartr.com/companies/4imprint-group-plc_14278?utm_source=api&utm_medium=25
MCON,2026-08-05,INTERIM,Mincon Group PLC,https://quartr.com/companies/mincon-group-plc_18145?utm_source=api&utm_medium=25
IBST,2026-08-05,INTERIM,Ibstock PLC,https://quartr.com/companies/ibstock-plc_14202?utm_source=api&utm_medium=25
HSX,2026-08-05,INTERIM,Hiscox Ltd.,https://quartr.com/companies/hiscox-ltd_13545?utm_source=api&utm_medium=25
CGEO,2026-08-05,INTERIM,Georgia Capital PLC,https://quartr.com/companies/georgia-capital-plc_16595?utm_source=api&utm_medium=25
ADM,2026-08-06,INTERIM,Admiral Group PLC,https://quartr.com/companies/admiral-group-plc_12128?utm_source=api&utm_medium=25
BBOX,2026-08-06,INTERIM,Tritax Big Box REIT PLC,https://quartr.com/companies/tritax-big-box-reit-plc_4517?utm_source=api&utm_medium=25
OSB,2026-08-06,QUARTERLY,OSB Group PLC,https://quartr.com/companies/osb-group-plc_13560?utm_source=api&utm_medium=25
DGE,2026-08-06,PRELIM,Diageo PLC,https://quartr.com/companies/diageo-plc_5334?utm_source=api&utm_medium=25
PSN,2026-08-06,QUARTERLY,Persimmon PLC,https://quartr.com/companies/persimmon-plc_11985?utm_source=api&utm_medium=25
QLT,2026-08-06,QUARTERLY,Quilter PLC,https://quartr.com/companies/quilter-plc_14175?utm_source=api&utm_medium=25
HBR,2026-08-06,QUARTERLY,Harbour Energy PLC,https://quartr.com/companies/harbour-energy-plc_13503?utm_source=api&utm_medium=25
TBCG,2026-08-06,QUARTERLY,TBC Bank Group PLC,https://quartr.com/companies/tbc-bank-group-plc_14145?utm_source=api&utm_medium=25
SRP,2026-08-06,INTERIM,Serco Group PLC,https://quartr.com/companies/serco-group-plc_14092?utm_source=api&utm_medium=25
TCAP,2026-08-06,QUARTERLY,TP ICAP Group PLC,https://quartr.com/companies/tp-icap-group-plc_14133?utm_source=api&utm_medium=25
PZC,2026-08-06,PRELIM,PZ Cussons PLC,https://quartr.com/companies/pz-cussons-plc_14174?utm_source=api&utm_medium=25
HIK,2026-08-06,INTERIM,Hikma Pharmaceuticals PLC,https://quartr.com/companies/hikma-pharmaceuticals-plc_12435?utm_source=api&utm_medium=25
WPP,2026-08-06,INTERIM,WPP PLC,https://quartr.com/companies/wpp-plc_4315?utm_source=api&utm_medium=25
MGAM,2026-08-06,INTERIM,Morgan Advanced Materials PLC,https://quartr.com/companies/morgan-advanced-materials-plc_14121?utm_source=api&utm_medium=25
HCM,2026-08-06,INTERIM,Hutchmed (China) Ltd.,https://quartr.com/companies/hutchmed-china-limited_12542?utm_source=api&utm_medium=25
ENRG,2026-08-07,INTERIM,VH Global Energy Infrastructure PLC,https://quartr.com/companies/vh-global-energy-infrastructure-plc_14116?utm_source=api&utm_medium=25
TRIG,2026-08-07,INTERIM,The Renewables Infrastructure Group Ltd.,https://quartr.com/companies/the-renewables-infrastructure-group_15089?utm_source=api&utm_medium=25
ATT,2026-08-10,INTERIM,Allianz Technology Trust PLC,https://quartr.com/companies/allianz-technology-trust-plc_17018?utm_source=api&utm_medium=25
MSLH,2026-08-10,INTERIM,Marshalls PLC,https://quartr.com/companies/marshalls-plc_14226?utm_source=api&utm_medium=25
PLUS,2026-08-10,INTERIM,Plus500 Ltd.,https://quartr.com/companies/plus500-ltd_5220?utm_source=api&utm_medium=25
SPX,2026-08-11,INTERIM,Spirax Group PLC,https://quartr.com/companies/spirax-group-plc_12457?utm_source=api&utm_medium=25
IHG,2026-08-11,QUARTERLY,InterContinental Hotels Group PLC,https://quartr.com/companies/intercontinental-hotels-group-plc_6031?utm_source=api&utm_medium=25
ATYM,2026-08-11,QUARTERLY,Atalaya Mining Copper S.A.,https://quartr.com/companies/atalaya-mining-copper-sa_16328?utm_source=api&utm_medium=25
GEN,2026-08-11,INTERIM,Genuit Group PLC,https://quartr.com/companies/genuit-group-plc_14257?utm_source=api&utm_medium=25
DLN,2026-08-11,INTERIM,Derwent London PLC,https://quartr.com/companies/derwent-london-plc_13490?utm_source=api&utm_medium=25
ENT,2026-08-11,INTERIM,Entain PLC,https://quartr.com/companies/entain-plc_3715?utm_source=api&utm_medium=25
IWG,2026-08-11,QUARTERLY,IWG PLC,https://quartr.com/companies/international-workplace-group-plc_5996?utm_source=api&utm_medium=25
BBY,2026-08-12,INTERIM,Balfour Beatty PLC,https://quartr.com/companies/balfour-beatty-plc_13480?utm_source=api&utm_medium=25
CLI,2026-08-12,INTERIM,CLS Holdings PLC,https://quartr.com/companies/cls-holdings-plc_14219?utm_source=api&utm_medium=25
HILS,2026-08-12,INTERIM,Hill & Smith PLC,https://quartr.com/companies/hill-smith-plc_14185?utm_source=api&utm_medium=25
SVS,2026-08-13,INTERIM,Savills PLC,https://quartr.com/companies/savills-plc_11870?utm_source=api&utm_medium=25
COST,2026-08-13,INTERIM,Costain Group PLC,https://quartr.com/companies/costain-group-plc_12590?utm_source=api&utm_medium=25
ANTO,2026-08-13,INTERIM,Antofagasta PLC,https://quartr.com/companies/antofagasta-plc_12129?utm_source=api&utm_medium=25
PBEE,2026-08-13,INTERIM,PensionBee Group PLC,https://quartr.com/companies/pensionbee-group-plc_15604?utm_source=api&utm_medium=25
ITM,2026-08-13,PRELIM,ITM Power PLC,https://quartr.com/companies/itm-power-plc_11988?utm_source=api&utm_medium=25
RNK,2026-08-13,PRELIM,Rank Group PLC,https://quartr.com/companies/rank-group-plc_13601?utm_source=api&utm_medium=25
STB,2026-08-13,INTERIM,Secure Trust Bank PLC,https://quartr.com/companies/secure-trust-bank-plc_14340?utm_source=api&utm_medium=25
AV,2026-08-14,INTERIM,Aviva PLC,https://quartr.com/companies/aviva-plc_12132?utm_source=api&utm_medium=25
MACF,2026-08-18,INTERIM,Macfarlane Group PLC,https://quartr.com/companies/macfarlane-group-plc_15893?utm_source=api&utm_medium=25
ONT,2026-08-19,INTERIM,Oxford Nanopore Technologies PLC,https://quartr.com/companies/oxford-nanopore-technologies-plc_12188?utm_source=api&utm_medium=25
KMR,2026-08-19,INTERIM,Kenmare Resources PLC,https://quartr.com/companies/kenmare-resources-plc_14212?utm_source=api&utm_medium=25
JD,2026-08-20,TRADING_STMT,JD Sports Fashion PLC,https://quartr.com/companies/jd-sports-fashion-plc_12439?utm_source=api&utm_medium=25
HAS,2026-08-20,PRELIM,Hays PLC,https://quartr.com/companies/hays-plc_13353?utm_source=api&utm_medium=25
PSH,2026-08-20,INTERIM,Pershing Square Holdings Ltd.,https://quartr.com/companies/pershing-square-holdings-ltd_5637?utm_source=api&utm_medium=25
RSE,2026-08-24,INTERIM,Riverstone Energy Ltd.,https://quartr.com/companies/riverstone-energy-limited_15111?utm_source=api&utm_medium=25
GKP,2026-08-25,INTERIM,Gulf Keystone Petroleum Ltd.,https://quartr.com/companies/gulf-keystone-petroleum-limited_14251?utm_source=api&utm_medium=25
AT,2026-08-25,INTERIM,Ashtead Technology Holdings PLC,https://quartr.com/companies/ashtead-technology-holdings-plc_15132?utm_source=api&utm_medium=25
BNZL,2026-08-25,INTERIM,Bunzl PLC,https://quartr.com/companies/bunzl-plc_12430?utm_source=api&utm_medium=25
EMR,2026-08-26,INTERIM,Empresaria Group PLC,https://quartr.com/companies/empresaria-group-plc_20701?utm_source=api&utm_medium=25
SUS,2026-08-26,TRADING_STMT,S & U PLC,https://quartr.com/companies/su-plc_13899?utm_source=api&utm_medium=25
FARN,2026-08-26,INTERIM,Faron Pharmaceuticals Oy,https://quartr.com/companies/faron-pharmaceuticals_10082?utm_source=api&utm_medium=25
HOC,2026-08-26,INTERIM,Hochschild Mining PLC,https://quartr.com/companies/hochschild-mining-plc_14193?utm_source=api&utm_medium=25
PRU,2026-08-26,QUARTERLY,Prudential PLC,https://quartr.com/companies/prudential-plc_11532?utm_source=api&utm_medium=25
FRP,2026-08-27,PRELIM,FRP Advisory Group PLC,https://quartr.com/companies/frp-advisory-group-plc_15999?utm_source=api&utm_medium=25
PPH,2026-08-27,INTERIM,PPHE Hotel Group Ltd.,https://quartr.com/companies/pphe-hotel-group-limited_14171?utm_source=api&utm_medium=25
CSN,2026-08-27,INTERIM,Chesnara PLC,https://quartr.com/companies/chesnara-plc_5666?utm_source=api&utm_medium=25
PEY,2026-08-27,INTERIM,Partners Group Private Equity Ltd.,https://quartr.com/companies/partners-group-private-equity-limited_15110?utm_source=api&utm_medium=25
KOD,2026-08-28,PRELIM,Kodal Minerals PLC,https://quartr.com/companies/kodal-minerals-plc_15129?utm_source=api&utm_medium=25
BEM,2026-08-28,QUARTERLY,Beowulf Mining PLC,https://quartr.com/companies/beowulf-mining-plc_18995?utm_source=api&utm_medium=25
GWI,2026-08-28,INTERIM,Globalworth Real Estate Investments Ltd.,https://quartr.com/companies/globalworth-real-estate-investments-limited_20562?utm_source=api&utm_medium=25
ICGC,2026-08-28,INTERIM,Irish Continental Group PLC,https://quartr.com/companies/irish-continental-group-plc_14205?utm_source=api&utm_medium=25
MBH,2026-09-01,INTERIM,Michelmersh Brick Holdings PLC,https://quartr.com/companies/michelmersh-brick-holdings-plc_13901?utm_source=api&utm_medium=25
MNG,2026-09-02,INTERIM,M&G PLC,https://quartr.com/companies/mg-plc_12441?utm_source=api&utm_medium=25
GFTU,2026-09-03,QUARTERLY,Grafton Group PLC,https://quartr.com/companies/grafton-group-plc_13597?utm_source=api&utm_medium=25
BRK,2026-09-03,PRELIM,Brooks Macdonald Group PLC,https://quartr.com/companies/brooks-macdonald-group-plc_16051?utm_source=api&utm_medium=25
JSG,2026-09-04,INTERIM,Johnson Service Group PLC,https://quartr.com/companies/johnson-service-group-plc_15407?utm_source=api&utm_medium=25
NWT,2026-09-07,PRELIM,Newmark Security PLC,https://quartr.com/companies/newmark-security-plc_16516?utm_source=api&utm_medium=25
ASHM,2026-09-07,PRELIM,Ashmore Group PLC,https://quartr.com/companies/ashmore-group-plc_15265?utm_source=api&utm_medium=25
SDLF,2026-09-07,INTERIM,Standard Life PLC,https://quartr.com/companies/standard-life-plc_12444?utm_source=api&utm_medium=25
PEBB,2026-09-08,INTERIM,The Pebble Group Ltd.,https://quartr.com/companies/the-pebble-group-plc_16732?utm_source=api&utm_medium=25
DNLM,2026-09-08,PRELIM,Dunelm Group PLC,https://quartr.com/companies/dunelm-group-plc_5037?utm_source=api&utm_medium=25
OMU,2026-09-08,INTERIM,Old Mutual Ltd.,https://quartr.com/companies/old-mutual-limited_13240?utm_source=api&utm_medium=25
RGL,2026-09-08,QUARTERLY,Regional REIT Ltd.,https://quartr.com/companies/regional-reit-limited_20688?utm_source=api&utm_medium=25
FSJ,2026-09-08,INTERIM,James Fisher & Sons PLC,https://quartr.com/companies/james-fisher-and-sons-plc_21475?utm_source=api&utm_medium=25
MIDW,2026-09-08,INTERIM,Midwich Group PLC,https://quartr.com/companies/midwich-group-plc_16789?utm_source=api&utm_medium=25
FDEV,2026-09-09,PRELIM,Frontier Developments PLC,https://quartr.com/companies/frontier-developments-plc_13440?utm_source=api&utm_medium=25
CRN,2026-09-09,INTERIM,Cairn Homes PLC,https://quartr.com/companies/cairn-homes-plc_14207?utm_source=api&utm_medium=25
GETB,2026-09-09,INTERIM,GetBusy PLC,https://quartr.com/companies/getbusy-plc_12536?utm_source=api&utm_medium=25
EWG,2026-09-09,INTERIM,W.A.G. Payment Solutions PLC,https://quartr.com/companies/wag-payment-solutions-plc_14112?utm_source=api&utm_medium=25
CAML,2026-09-09,INTERIM,Central Asia Metals PLC,https://quartr.com/companies/central-asia-metals-plc_16054?utm_source=api&utm_medium=25
PAF,2026-09-09,PRELIM,Pan African Resources PLC,https://quartr.com/companies/pan-african-resources-plc_21477?utm_source=api&utm_medium=25
ASAI,2026-09-09,INTERIM,ASA International Group PLC,https://quartr.com/companies/asa-international-group-plc_14289?utm_source=api&utm_medium=25
GNS,2026-09-10,PRELIM,Genus PLC,https://quartr.com/companies/genus-plc_14108?utm_source=api&utm_medium=25
CURY,2026-09-10,TRADING_STMT,Currys PLC,https://quartr.com/companies/currys-plc_5784?utm_source=api&utm_medium=25
ALL,2026-09-10,PRELIM,Atlantic Lithium Ltd.,https://quartr.com/companies/atlantic-lithium-limited_15137?utm_source=api&utm_medium=25
PDL,2026-09-10,PRELIM,Petra Diamonds Ltd.,https://quartr.com/companies/petra-diamonds-limited_20682?utm_source=api&utm_medium=25
OCI,2026-09-10,INTERIM,Oakley Capital Investments Ltd.,https://quartr.com/companies/oakley-capital-investments-ltd_15106?utm_source=api&utm_medium=25
FEVR,2026-09-10,INTERIM,Fevertree Drinks PLC,https://quartr.com/companies/fevertree-drinks-plc_5801?utm_source=api&utm_medium=25
ENOG,2026-09-10,INTERIM,Energean PLC,https://quartr.com/companies/energean-plc_14101?utm_source=api&utm_medium=25
PCIP,2026-09-10,PRELIM,PCI-PAL PLC,https://quartr.com/companies/pci-pal-plc_5368?utm_source=api&utm_medium=25
HGT,2026-09-14,QUARTERLY,Hg Capital Trust PLC,https://quartr.com/companies/hgcapital-trust-plc_15100?utm_source=api&utm_medium=25
CRW,2026-09-14,PRELIM,Craneware PLC,https://quartr.com/companies/craneware-plc_16185?utm_source=api&utm_medium=25
MCB,2026-09-15,PRELIM,McBride PLC,https://quartr.com/companies/mcbride-plc_19357?utm_source=api&utm_medium=25
KIE,2026-09-15,PRELIM,Kier Group PLC,https://quartr.com/companies/kier-group-plc_14213?utm_source=api&utm_medium=25
HWG,2026-09-15,INTERIM,Harworth Group PLC,https://quartr.com/companies/harworth-group-plc_14179?utm_source=api&utm_medium=25
GLE,2026-09-15,PRELIM,M.J. Gleeson PLC,https://quartr.com/companies/mj-gleeson-plc_14742?utm_source=api&utm_medium=25
HEAD,2026-09-15,INTERIM,Headlam Group PLC,https://quartr.com/companies/headlam-group-plc_14180?utm_source=api&utm_medium=25
SOM,2026-09-15,INTERIM,Somero Enterprises Inc.,https://quartr.com/companies/somero-enterprises-inc_15453?utm_source=api&utm_medium=25
KMK,2026-09-16,PRELIM,Kromek Group PLC,https://quartr.com/companies/kromek-group-plc_16321?utm_source=api&utm_medium=25
MOON,2026-09-16,QUARTERLY,Moonpig Group PLC,https://quartr.com/companies/moonpig-group-plc_14271?utm_source=api&utm_medium=25
BTRW,2026-09-16,PRELIM,Barratt Redrow PLC,https://quartr.com/companies/barratt-redrow-plc_12282?utm_source=api&utm_medium=25
SPR,2026-09-16,PRELIM,Springfield Properties PLC,https://quartr.com/companies/springfield-properties-plc_15996?utm_source=api&utm_medium=25
IPO,2026-09-16,INTERIM,IP Group PLC,https://quartr.com/companies/ip-group-plc_15478?utm_source=api&utm_medium=25
AMS,2026-09-16,INTERIM,Advanced Medical Solutions Group PLC,https://quartr.com/companies/advanced-medical-solutions-group-plc_16039?utm_source=api&utm_medium=25
NXT,2026-09-17,INTERIM,Next PLC,https://quartr.com/companies/next-plc_4446?utm_source=api&utm_medium=25
AVCT,2026-09-17,INTERIM,Avacta Group PLC,https://quartr.com/companies/avacta-group-plc_19914?utm_source=api&utm_medium=25
RSW,2026-09-17,PRELIM,Renishaw PLC,https://quartr.com/companies/renishaw-plc_12045?utm_source=api&utm_medium=25
SUPR,2026-09-17,PRELIM,Supermarket Income REIT PLC,https://quartr.com/companies/supermarket-income-reit-plc_20692?utm_source=api&utm_medium=25
JDG,2026-09-17,INTERIM,Judges Scientific PLC,https://quartr.com/companies/judges-scientific-plc_12470?utm_source=api&utm_medium=25
CCP,2026-09-18,PRELIM,Celtic PLC,https://quartr.com/companies/celtic-plc_14631?utm_source=api&utm_medium=25
WIL,2026-09-21,PRELIM,Wilmington PLC,https://quartr.com/companies/wilmington-plc_14111?utm_source=api&utm_medium=25
BPCR,2026-09-21,INTERIM,Biopharma Credit PLC,https://quartr.com/companies/biopharma-credit-plc_14189?utm_source=api&utm_medium=25
SMIN,2026-09-22,PRELIM,Smiths Group PLC,https://quartr.com/companies/smiths-group-plc_12455?utm_source=api&utm_medium=25
STEM,2026-09-22,TRADING_STMT,SThree PLC,https://quartr.com/companies/sthree-plc_14147?utm_source=api&utm_medium=25
TRT,2026-09-22,PRELIM,Transense Technologies PLC,https://quartr.com/companies/transense-technologies-plc_15675?utm_source=api&utm_medium=25
YU,2026-09-23,INTERIM,Yu Group PLC,https://quartr.com/companies/yu-group-plc_20010?utm_source=api&utm_medium=25
RLE,2026-09-23,INTERIM,Real Estate Investors PLC,https://quartr.com/companies/real-estate-investors-plc_20678?utm_source=api&utm_medium=25
TTG,2026-09-23,INTERIM,TT Electronics PLC,https://quartr.com/companies/tt-electronics-plc_14130?utm_source=api&utm_medium=25
ORIT,2026-09-23,INTERIM,Octopus Renewables Infra Trust PLC,https://quartr.com/companies/octopus-renewables-infrastructure-trust-plc_14135?utm_source=api&utm_medium=25
NIOX,2026-09-24,INTERIM,NIOX Group PLC,https://quartr.com/companies/niox-group-plc_15629?utm_source=api&utm_medium=25
VTY,2026-09-24,INTERIM,Vistry Group PLC,https://quartr.com/companies/vistry-group-plc_13355?utm_source=api&utm_medium=25
MTC,2026-09-24,PRELIM,Mothercare PLC,https://quartr.com/companies/mothercare-plc_20706?utm_source=api&utm_medium=25
MHPC,2026-09-24,QUARTERLY,MHP SE,https://quartr.com/companies/mhp-se_14259?utm_source=api&utm_medium=25
DFS,2026-09-24,PRELIM,DFS Furniture Co. PLC,https://quartr.com/companies/dfs-furniture-plc_14229?utm_source=api&utm_medium=25
JNEO,2026-09-25,INTERIM,Journeo PLC,https://quartr.com/companies/journeo-plc_20217?utm_source=api&utm_medium=25
CBG,2026-09-29,PRELIM,Close Brothers Group PLC,https://quartr.com/companies/close-brothers-group-plc_13598?utm_source=api&utm_medium=25
SHIP,2026-10-01,PRELIM,Tufton Assets Ltd.,https://quartr.com/companies/tufton-assets-ltd_15092?utm_source=api&utm_medium=25
AVAP,2026-10-01,PRELIM,Avation PLC,https://quartr.com/companies/avation-plc_19765?utm_source=api&utm_medium=25
NET,2026-10-07,PRELIM,NetCall PLC,https://quartr.com/companies/netcall-plc_15135?utm_source=api&utm_medium=25
FAN,2026-10-08,PRELIM,Volution Group PLC,https://quartr.com/companies/volution-group-plc_13351?utm_source=api&utm_medium=25
TSTL,2026-10-12,PRELIM,Tristel PLC,https://quartr.com/companies/tristel-plc_14750?utm_source=api&utm_medium=25
THRL,2026-10-13,PRELIM,Target Healthcare REIT PLC,https://quartr.com/companies/target-healthcare-reit-plc_20699?utm_source=api&utm_medium=25
BSIF,2026-10-20,PRELIM,Bluefield Solar Income Fund Ltd.,https://quartr.com/companies/bluefield-solar-income-fund-limited_15079?utm_source=api&utm_medium=25
LLOY,2026-10-29,QUARTERLY,Lloyds Banking Group PLC,https://quartr.com/companies/lloyds-banking-group-plc_16368?utm_source=api&utm_medium=25
ABF,2026-11-03,PRELIM,Associated British Foods PLC,https://quartr.com/companies/associated-british-foods-plc_12130?utm_source=api&utm_medium=25
ENSI,2026-11-04,PRELIM,Ensilica PLC,https://quartr.com/companies/ensilica-plc_16507?utm_source=api&utm_medium=25
CPX,2026-11-04,PRELIM,CAP-XX Ltd.,https://quartr.com/companies/cap-xx-limited_16513?utm_source=api&utm_medium=25
MTO,2026-11-19,INTERIM,Mitie Group PLC,https://quartr.com/companies/mitie-group-plc_14261?utm_source=api&utm_medium=25
LTHM,2026-11-26,INTERIM,James Latham PLC,https://quartr.com/companies/james-latham-plc_17737?utm_source=api&utm_medium=25
BEM,2026-11-27,QUARTERLY,Beowulf Mining PLC,https://quartr.com/companies/beowulf-mining-plc_18995?utm_source=api&utm_medium=25
STEM,2026-12-16,TRADING_STMT,SThree PLC,https://quartr.com/companies/sthree-plc_14147?utm_source=api&utm_medium=25
STEM,2027-01-26,PRELIM,SThree PLC,https://quartr.com/companies/sthree-plc_14147?utm_source=api&utm_medium=25
